Date,Name,Role,Projects_Finished,Real_Time_Projects,Internship,Educational_Background,Applied Jobs,Getting Interview call,Placement_Statistics (%),Rejection_Reasons,City
3/31/2024,Candidate_2255,Data Analyst,0,No,Yes,B.Tech,184,71.91,54.74,No experience,Chennai
8/16/2024,Candidate_2256,Data Analyst,8,Yes,Yes,B.Tech,125,67.13,53.85,No experience,Bangalore
8/5/2024,Candidate_2257,Data Analyst,11,Yes,No,B.Tech,109,64.43,86.89,Lack of skills,Chennai
3/12/2024,Candidate_2258,Data Analyst,6,Yes,No,M.Tech,249,53.41,78.82,No experience,Bangalore
2/9/2024,Candidate_2259,Python Fullstack Developer,2,No,Yes,B.Tech,121,46.09,54.88,No experience,Hyderabad
4/21/2024,Candidate_2260,Data Analyst,9,Yes,No,M.Tech,110,49.85,77.55,Lack of skills,Hyderabad
12/13/2024,Candidate_2261,QA Engineer,7,Yes,Yes,BCA,257,23,85.05,No experience,Chennai
5/1/2024,Candidate_2262,Python Fullstack Developer,7,Yes,Yes,B.Tech,100,67.35,73.5,Lack of skills,Chennai
8/14/2024,Candidate_2263,DevOps Engineer,15,Yes,Yes,M.Tech,149,35.73,76.21,High competition,Bangalore
10/21/2024,Candidate_2264,Python Fullstack Developer,11,Yes,Yes,B.Tech,143,20.86,69.14,No experience,Hyderabad
4/30/2024,Candidate_2265,DevOps Engineer,1,No,Yes,B.Tech,200,67.43,61.9,Communication issues,Bangalore
5/2/2024,Candidate_2266,DevOps Engineer,8,Yes,No,B.Tech,225,38.64,68.05,Communication issues,Chennai
10/25/2024,Candidate_2267,DevOps Engineer,15,Yes,Yes,B.Tech,127,45.42,83.84,Lack of skills,Bangalore
11/10/2024,Candidate_2268,Data Analyst,6,Yes,Yes,MCA,168,41.85,81.19,No experience,Bangalore
12/22/2024,Candidate_2269,Python Fullstack Developer,0,No,No,MCA,251,65.38,84.49,No experience,Bangalore
2/19/2024,Candidate_2270,Data Analyst,6,Yes,No,M.Tech,174,40.4,56.43,Lack of skills,Bangalore
4/27/2024,Candidate_2271,Data Analyst,12,Yes,Yes,MCA,257,73.55,75.5,Communication issues,Chennai
12/12/2024,Candidate_2272,DevOps Engineer,3,No,No,B.Tech,234,54.27,57.43,Lack of skills,Chennai
3/14/2024,Candidate_2273,Python Fullstack Developer,8,Yes,No,M.Tech,118,66.95,65.99,No experience,Chennai
4/24/2024,Candidate_2274,Data Analyst,15,Yes,No,BCA,256,38.51,87.27,High competition,Bangalore
12/19/2024,Candidate_2275,Data Analyst,5,Yes,No,MCA,172,39.14,77.09,Lack of skills,Bangalore
12/20/2024,Candidate_2276,QA Engineer,6,Yes,Yes,MCA,135,33.24,82.13,Lack of skills,Bangalore
4/16/2024,Candidate_2277,Python Fullstack Developer,5,Yes,Yes,B.Tech,116,66.88,42.57,Communication issues,Bangalore
9/11/2024,Candidate_2278,Python Fullstack Developer,2,No,Yes,BCA,218,68.32,47.17,Lack of skills,Chennai
6/28/2024,Candidate_2279,Data Analyst,4,Yes,No,BCA,255,21.73,62.06,No experience,Bangalore
7/29/2024,Candidate_2280,Data Analyst,2,No,Yes,B.Tech,166,27.85,69.19,Lack of skills,Chennai
3/29/2024,Candidate_2281,Data Analyst,4,Yes,No,M.Tech,140,71.42,76.56,Lack of skills,Bangalore
5/17/2024,Candidate_2282,QA Engineer,8,Yes,Yes,M.Tech,264,42.17,70.46,Lack of skills,Bangalore
10/25/2024,Candidate_2283,QA Engineer,7,Yes,No,B.Tech,298,67.94,84.86,Lack of skills,Chennai
5/23/2024,Candidate_2284,Data Analyst,8,Yes,Yes,B.Tech,279,72.55,82.29,No experience,Chennai
2/11/2024,Candidate_2285,Python Fullstack Developer,6,Yes,Yes,B.Tech,231,67,81.93,No experience,Chennai
7/25/2024,Candidate_2286,Data Analyst,0,No,No,B.Tech,124,71.26,81,No experience,Bangalore
8/4/2024,Candidate_2287,Data Analyst,8,Yes,No,M.Tech,227,31.06,54.96,Lack of skills,Chennai
7/18/2024,Candidate_2288,Python Fullstack Developer,14,Yes,No,B.Tech,255,45.12,67.02,No experience,Bangalore
9/6/2024,Candidate_2289,DevOps Engineer,0,No,Yes,B.Tech,157,62.04,71.96,Lack of skills,Bangalore
7/20/2024,Candidate_2290,DevOps Engineer,13,Yes,No,M.Tech,276,23.25,85.37,No experience,Hyderabad
12/14/2024,Candidate_2291,Data Analyst,1,No,No,MCA,172,43.79,62.59,Lack of skills,Bangalore
6/17/2024,Candidate_2292,AI/ML Engineer,10,Yes,No,MCA,108,40.04,44.1,No experience,Bangalore
9/16/2024,Candidate_2293,Python Fullstack Developer,13,Yes,Yes,BCA,200,56.49,40.72,Lack of skills,Bangalore
6/9/2024,Candidate_2294,Data Analyst,13,Yes,No,M.Tech,186,33.73,56.41,Lack of skills,Bangalore
4/16/2024,Candidate_2295,QA Engineer,8,Yes,Yes,B.Tech,270,23.22,69.03,Lack of skills,Hyderabad
9/10/2024,Candidate_2296,QA Engineer,3,No,No,B.Tech,141,61.69,54.96,Lack of skills,Bangalore
10/26/2024,Candidate_2297,Data Analyst,14,Yes,Yes,B.Tech,277,60.52,88.27,Lack of skills,Hyderabad
10/18/2024,Candidate_2298,QA Engineer,15,Yes,No,BCA,221,29.62,86.27,Lack of skills,Bangalore
5/29/2024,Candidate_2299,QA Engineer,11,Yes,No,B.Tech,215,31.2,80.54,No experience,Bangalore
7/1/2024,Candidate_2300,Data Analyst,1,No,No,MCA,191,30.49,79.5,Lack of skills,Hyderabad
8/19/2024,Candidate_2301,Python Fullstack Developer,7,Yes,Yes,B.Tech,230,37.65,79.74,Communication issues,Bangalore
3/29/2024,Candidate_2302,QA Engineer,1,No,Yes,B.Tech,178,77.8,50.31,High competition,Chennai
8/29/2024,Candidate_2303,Data Analyst,8,Yes,No,BCA,175,67.89,64.82,Communication issues,Chennai
9/18/2024,Candidate_2304,Data Analyst,13,Yes,Yes,B.Tech,267,45.69,83.69,Lack of skills,Bangalore
10/15/2024,Candidate_2305,DevOps Engineer,14,Yes,No,MCA,280,72.88,66.15,Lack of skills,Bangalore
1/28/2024,Candidate_2306,AI/ML Engineer,10,Yes,No,M.Tech,202,61.64,59.56,Communication issues,Chennai
12/28/2024,Candidate_2307,AI/ML Engineer,0,No,No,MCA,207,48.44,66.17,No experience,Bangalore
6/24/2024,Candidate_2308,DevOps Engineer,12,Yes,No,M.Tech,160,44.07,44.15,High competition,Bangalore
5/26/2024,Candidate_2309,Python Fullstack Developer,6,Yes,No,MCA,179,65.83,76.31,No experience,Hyderabad
7/4/2024,Candidate_2310,Python Fullstack Developer,10,Yes,Yes,B.Tech,270,56.8,71.91,Lack of skills,Bangalore
12/2/2024,Candidate_2311,Python Fullstack Developer,2,No,No,M.Tech,183,43.41,50.5,Communication issues,Chennai
9/10/2024,Candidate_2312,QA Engineer,0,No,No,BCA,153,26.22,65.14,Lack of skills,Bangalore
7/17/2024,Candidate_2313,DevOps Engineer,7,Yes,No,M.Tech,161,30.61,77.6,High competition,Chennai
10/16/2024,Candidate_2314,QA Engineer,13,Yes,No,MCA,218,62.55,82.45,Lack of skills,Chennai
5/11/2024,Candidate_2315,Data Analyst,2,No,No,M.Tech,138,25.99,45.7,No experience,Bangalore
11/23/2024,Candidate_2316,AI/ML Engineer,7,Yes,No,MCA,280,42.35,44.1,No experience,Chennai
7/15/2024,Candidate_2317,Data Analyst,6,Yes,No,M.Tech,139,78.34,52.29,No experience,Hyderabad
8/21/2024,Candidate_2318,Data Analyst,5,Yes,Yes,B.Tech,109,50.2,89.3,Lack of skills,Bangalore
2/1/2024,Candidate_2319,AI/ML Engineer,10,Yes,No,B.Tech,120,77.39,64.58,High competition,Bangalore
10/8/2024,Candidate_2320,Python Fullstack Developer,9,Yes,No,MCA,115,52,66.94,High competition,Hyderabad
8/28/2024,Candidate_2321,Data Analyst,2,No,Yes,B.Tech,250,51.02,53.76,Communication issues,Chennai
5/9/2024,Candidate_2322,Python Fullstack Developer,3,No,No,M.Tech,130,43.29,85.82,No experience,Bangalore
8/24/2024,Candidate_2323,Data Analyst,0,No,No,B.Tech,137,23.6,68.82,Lack of skills,Hyderabad
1/17/2024,Candidate_2324,Data Analyst,15,Yes,No,B.Tech,127,65.63,84.38,Lack of skills,Chennai
12/26/2024,Candidate_2325,Python Fullstack Developer,13,Yes,No,B.Tech,214,78.77,41.13,Communication issues,Bangalore
9/4/2024,Candidate_2326,Data Analyst,0,No,No,B.Tech,132,20.9,79.75,No experience,Chennai
5/26/2024,Candidate_2327,Python Fullstack Developer,10,Yes,Yes,B.Tech,138,48.48,72.83,Lack of skills,Chennai
10/2/2024,Candidate_2328,Python Fullstack Developer,8,Yes,Yes,B.Tech,285,50.98,83.32,Lack of skills,Bangalore
12/19/2024,Candidate_2329,Python Fullstack Developer,7,Yes,Yes,B.Tech,118,43.76,82.19,No experience,Chennai
6/6/2024,Candidate_2330,Python Fullstack Developer,3,No,No,B.Tech,172,62.66,68.64,Lack of skills,Hyderabad
1/4/2024,Candidate_2331,AI/ML Engineer,15,Yes,No,MCA,297,79.5,82.3,No experience,Bangalore
4/4/2024,Candidate_2332,Data Analyst,7,Yes,Yes,B.Tech,185,27.67,81.67,No experience,Hyderabad
7/5/2024,Candidate_2333,DevOps Engineer,10,Yes,Yes,M.Tech,276,72.48,62.26,No experience,Bangalore
7/8/2024,Candidate_2334,Python Fullstack Developer,1,No,Yes,B.Tech,181,30.37,68.85,Lack of skills,Bangalore
7/31/2024,Candidate_2335,Data Analyst,10,Yes,No,MCA,248,55.73,58.52,No experience,Bangalore
7/29/2024,Candidate_2336,Data Analyst,7,Yes,Yes,B.Tech,161,76.51,47.39,Lack of skills,Bangalore
6/12/2024,Candidate_2337,Data Analyst,2,No,No,B.Tech,283,46.65,83.07,Lack of skills,Chennai
5/23/2024,Candidate_2338,AI/ML Engineer,14,Yes,Yes,MCA,223,67.14,86.23,Lack of skills,Bangalore
10/9/2024,Candidate_2339,Data Analyst,3,No,Yes,MCA,211,20.82,69.26,Communication issues,Chennai
8/3/2024,Candidate_2340,Data Analyst,14,Yes,Yes,M.Tech,204,68.11,51.05,No experience,Chennai
7/2/2024,Candidate_2341,Python Fullstack Developer,3,No,Yes,B.Tech,131,46.77,79.47,No experience,Bangalore
5/6/2024,Candidate_2342,AI/ML Engineer,2,No,No,B.Tech,264,79.65,44.47,Communication issues,Bangalore
1/9/2024,Candidate_2343,QA Engineer,1,No,Yes,B.Tech,271,44.51,81.45,No experience,Bangalore
2/8/2024,Candidate_2344,AI/ML Engineer,1,No,No,B.Tech,271,35.79,55.65,Lack of skills,Bangalore
6/1/2024,Candidate_2345,Data Analyst,12,Yes,Yes,BCA,241,29.85,65.23,Lack of skills,Bangalore
12/17/2024,Candidate_2346,QA Engineer,10,Yes,No,B.Tech,286,68.72,77.54,No experience,Chennai
2/12/2024,Candidate_2347,QA Engineer,2,No,Yes,B.Tech,250,24.57,77.73,No experience,Hyderabad
12/10/2024,Candidate_2348,DevOps Engineer,4,Yes,Yes,M.Tech,177,63.83,63.23,Lack of skills,Bangalore
2/21/2024,Candidate_2349,Python Fullstack Developer,1,No,Yes,MCA,281,75.17,77.45,No experience,Bangalore
4/24/2024,Candidate_2350,Data Analyst,14,Yes,Yes,M.Tech,153,23.21,78.44,No experience,Chennai
6/15/2024,Candidate_2351,Python Fullstack Developer,1,No,No,B.Tech,221,51.73,73.45,Lack of skills,Bangalore
3/16/2024,Candidate_2352,Data Analyst,9,Yes,Yes,M.Tech,267,33.73,49.76,Lack of skills,Chennai
6/25/2024,Candidate_2353,Python Fullstack Developer,13,Yes,No,MCA,108,65.58,73.67,Communication issues,Bangalore
6/23/2024,Candidate_2354,Data Analyst,2,No,No,M.Tech,193,48.72,41,No experience,Hyderabad
6/9/2024,Candidate_2355,AI/ML Engineer,3,No,Yes,M.Tech,140,33.68,77.22,No experience,Bangalore
9/12/2024,Candidate_2356,Data Analyst,1,No,Yes,B.Tech,200,40.74,46.09,No experience,Chennai
4/26/2024,Candidate_2357,Data Analyst,1,No,Yes,B.Tech,149,55.32,52.06,Communication issues,Bangalore
4/19/2024,Candidate_2358,Python Fullstack Developer,9,Yes,Yes,B.Tech,188,43.15,69.22,Lack of skills,Bangalore
10/23/2024,Candidate_2359,AI/ML Engineer,12,Yes,No,B.Tech,116,65.15,40.52,No experience,Chennai
2/12/2024,Candidate_2360,Python Fullstack Developer,12,Yes,Yes,B.Tech,112,22.89,87.93,Communication issues,Hyderabad
11/6/2024,Candidate_2361,Python Fullstack Developer,3,No,Yes,B.Tech,108,53.25,66.63,Lack of skills,Bangalore
8/25/2024,Candidate_2362,DevOps Engineer,13,Yes,Yes,MCA,164,78.42,82.64,Lack of skills,Bangalore
9/4/2024,Candidate_2363,AI/ML Engineer,7,Yes,No,B.Tech,199,58.13,89.24,Communication issues,Bangalore
3/1/2024,Candidate_2364,Python Fullstack Developer,0,No,Yes,M.Tech,147,42.11,55.37,High competition,Chennai
12/26/2024,Candidate_2365,Python Fullstack Developer,14,Yes,No,M.Tech,227,35.88,72.32,Lack of skills,Bangalore
3/30/2024,Candidate_2366,DevOps Engineer,12,Yes,Yes,B.Tech,218,50.84,55.76,Communication issues,Bangalore
3/4/2024,Candidate_2367,Data Analyst,14,Yes,Yes,B.Tech,268,38.59,46.06,Communication issues,Bangalore
2/28/2024,Candidate_2368,QA Engineer,13,Yes,Yes,BCA,201,27.4,76.18,High competition,Bangalore
7/23/2024,Candidate_2369,Python Fullstack Developer,3,No,Yes,B.Tech,300,53.45,42.11,Communication issues,Hyderabad
12/16/2024,Candidate_2370,Data Analyst,10,Yes,No,B.Tech,281,65.07,42.95,No experience,Bangalore
3/25/2024,Candidate_2371,AI/ML Engineer,0,No,Yes,BCA,182,50.21,66.56,No experience,Hyderabad
5/28/2024,Candidate_2372,Python Fullstack Developer,14,Yes,No,M.Tech,215,72.72,81.32,No experience,Chennai
3/8/2024,Candidate_2373,Python Fullstack Developer,10,Yes,No,BCA,134,41.72,79.88,Lack of skills,Bangalore
8/22/2024,Candidate_2374,Python Fullstack Developer,6,Yes,Yes,B.Tech,183,65.15,82.78,Lack of skills,Bangalore
6/7/2024,Candidate_2375,Data Analyst,3,No,No,B.Tech,290,77,75.86,No experience,Bangalore
1/11/2024,Candidate_2376,Data Analyst,3,No,Yes,B.Tech,281,22.83,42.14,Lack of skills,Bangalore
8/12/2024,Candidate_2377,Data Analyst,0,No,Yes,B.Tech,208,60.55,56.39,High competition,Bangalore
3/13/2024,Candidate_2378,Data Analyst,2,No,No,BCA,268,45.75,83.97,Lack of skills,Chennai
8/4/2024,Candidate_2379,DevOps Engineer,6,Yes,Yes,B.Tech,180,38.33,54.97,Communication issues,Bangalore
5/22/2024,Candidate_2380,Python Fullstack Developer,4,Yes,Yes,B.Tech,292,42.05,75.73,Communication issues,Bangalore
9/14/2024,Candidate_2381,Python Fullstack Developer,8,Yes,Yes,M.Tech,245,59.13,50.33,No experience,Bangalore
3/16/2024,Candidate_2382,Python Fullstack Developer,11,Yes,No,M.Tech,279,40.31,43.48,Lack of skills,Bangalore
10/2/2024,Candidate_2383,Data Analyst,13,Yes,No,B.Tech,147,28.74,57.16,Lack of skills,Chennai
10/22/2024,Candidate_2384,Python Fullstack Developer,15,Yes,Yes,BCA,101,31.81,74.86,Lack of skills,Bangalore
1/23/2024,Candidate_2385,Data Analyst,14,Yes,No,M.Tech,300,72.8,79.35,No experience,Hyderabad
2/7/2024,Candidate_2386,DevOps Engineer,5,Yes,No,MCA,142,26.68,64.81,Lack of skills,Bangalore
11/15/2024,Candidate_2387,Python Fullstack Developer,7,Yes,No,BCA,164,76.67,58.96,High competition,Hyderabad
3/9/2024,Candidate_2388,AI/ML Engineer,4,Yes,Yes,B.Tech,206,29.25,60.1,Lack of skills,Hyderabad
4/29/2024,Candidate_2389,Data Analyst,1,No,Yes,BCA,123,62.78,85.75,No experience,Hyderabad
6/16/2024,Candidate_2390,AI/ML Engineer,1,No,No,M.Tech,224,46.85,43.94,Lack of skills,Hyderabad
4/6/2024,Candidate_2391,QA Engineer,4,Yes,No,BCA,185,66.19,74.51,Communication issues,Bangalore
11/11/2024,Candidate_2392,Python Fullstack Developer,9,Yes,Yes,B.Tech,137,56.89,65.48,No experience,Hyderabad
7/12/2024,Candidate_2393,Data Analyst,13,Yes,No,B.Tech,110,64.19,69.98,Lack of skills,Hyderabad
8/21/2024,Candidate_2394,Python Fullstack Developer,11,Yes,Yes,MCA,135,78.63,68.42,Lack of skills,Chennai
8/6/2024,Candidate_2395,Python Fullstack Developer,9,Yes,No,B.Tech,161,60.93,50.45,Lack of skills,Bangalore
8/11/2024,Candidate_2396,Data Analyst,4,Yes,No,MCA,231,57.25,52.1,No experience,Bangalore
8/2/2024,Candidate_2397,Python Fullstack Developer,4,Yes,No,B.Tech,254,68.94,70.93,No experience,Chennai
5/7/2024,Candidate_2398,AI/ML Engineer,15,Yes,Yes,MCA,226,25.09,75.22,No experience,Chennai
11/5/2024,Candidate_2399,Data Analyst,9,Yes,No,B.Tech,171,46.3,71.33,Communication issues,Chennai
8/13/2024,Candidate_2400,Python Fullstack Developer,10,Yes,Yes,B.Tech,151,66.41,67.23,Lack of skills,Chennai
10/24/2024,Candidate_2401,Data Analyst,9,Yes,No,M.Tech,284,65.85,88.77,No experience,Bangalore
9/15/2024,Candidate_2402,Python Fullstack Developer,11,Yes,No,B.Tech,146,34.57,88.83,Lack of skills,Chennai
4/18/2024,Candidate_2403,QA Engineer,0,No,Yes,MCA,206,37.61,82.08,Lack of skills,Hyderabad
8/12/2024,Candidate_2404,AI/ML Engineer,4,Yes,No,B.Tech,109,58.49,61.51,Lack of skills,Hyderabad
2/1/2024,Candidate_2405,AI/ML Engineer,1,No,No,M.Tech,297,64.54,58.34,Communication issues,Hyderabad
2/19/2024,Candidate_2406,Data Analyst,7,Yes,No,B.Tech,102,49.36,87.78,No experience,Chennai
2/13/2024,Candidate_2407,Data Analyst,1,No,Yes,B.Tech,261,21.84,62.52,Lack of skills,Bangalore
4/21/2024,Candidate_2408,Python Fullstack Developer,13,Yes,No,B.Tech,192,72.06,52.32,Lack of skills,Hyderabad
3/7/2024,Candidate_2409,Data Analyst,11,Yes,No,MCA,282,53.31,72.53,High competition,Bangalore
9/10/2024,Candidate_2410,Python Fullstack Developer,6,Yes,No,B.Tech,187,42.77,83.04,No experience,Chennai
7/5/2024,Candidate_2411,Data Analyst,6,Yes,No,M.Tech,257,30.18,81.02,No experience,Bangalore
6/2/2024,Candidate_2412,AI/ML Engineer,6,Yes,No,B.Tech,195,24.37,51.97,No experience,Hyderabad
2/20/2024,Candidate_2413,Python Fullstack Developer,2,No,Yes,MCA,186,48.48,64.37,No experience,Bangalore
5/20/2024,Candidate_2414,QA Engineer,10,Yes,Yes,BCA,100,62.85,49.3,Lack of skills,Bangalore
3/8/2024,Candidate_2415,Data Analyst,6,Yes,No,MCA,126,59.3,57.34,High competition,Bangalore
8/20/2024,Candidate_2416,Data Analyst,15,Yes,Yes,M.Tech,223,23.65,83.86,Lack of skills,Chennai
9/10/2024,Candidate_2417,AI/ML Engineer,14,Yes,No,B.Tech,297,70.81,45.06,Lack of skills,Bangalore
8/24/2024,Candidate_2418,QA Engineer,10,Yes,Yes,B.Tech,228,56.4,54.51,Communication issues,Bangalore
12/31/2024,Candidate_2419,Python Fullstack Developer,10,Yes,No,MCA,151,43.22,59.64,Communication issues,Hyderabad
7/22/2024,Candidate_2420,Python Fullstack Developer,9,Yes,Yes,B.Tech,154,34.82,73.94,High competition,Chennai
6/28/2024,Candidate_2421,Data Analyst,13,Yes,Yes,MCA,137,22.5,42.13,Lack of skills,Bangalore
2/21/2024,Candidate_2422,DevOps Engineer,10,Yes,No,B.Tech,185,39.74,46.7,Lack of skills,Hyderabad
4/25/2024,Candidate_2423,Data Analyst,5,Yes,No,MCA,274,58.12,65.4,Communication issues,Bangalore
6/14/2024,Candidate_2424,AI/ML Engineer,3,No,No,B.Tech,268,21.99,52,No experience,Bangalore
1/20/2024,Candidate_2425,Python Fullstack Developer,14,Yes,Yes,B.Tech,288,56.53,64.31,No experience,Bangalore
5/11/2024,Candidate_2426,Data Analyst,1,No,No,MCA,290,67.57,62.85,Communication issues,Bangalore
1/4/2024,Candidate_2427,AI/ML Engineer,15,Yes,No,B.Tech,229,33.77,82.76,High competition,Chennai
2/19/2024,Candidate_2428,Python Fullstack Developer,7,Yes,Yes,M.Tech,170,63.15,67.24,No experience,Bangalore
10/25/2024,Candidate_2429,Python Fullstack Developer,0,No,No,B.Tech,235,50.18,61.09,No experience,Hyderabad
12/18/2024,Candidate_2430,Data Analyst,7,Yes,No,B.Tech,200,28.69,78.29,Lack of skills,Hyderabad
7/3/2024,Candidate_2431,Data Analyst,7,Yes,Yes,B.Tech,235,57.45,58.91,High competition,Chennai
6/30/2024,Candidate_2432,Data Analyst,14,Yes,Yes,B.Tech,251,33.77,40.23,No experience,Hyderabad
9/7/2024,Candidate_2433,Python Fullstack Developer,6,Yes,Yes,B.Tech,256,70.87,85.71,Communication issues,Chennai
6/1/2024,Candidate_2434,Data Analyst,7,Yes,No,B.Tech,256,72.87,54.75,No experience,Chennai
11/3/2024,Candidate_2435,Python Fullstack Developer,15,Yes,Yes,M.Tech,150,20.71,66.06,Lack of skills,Chennai
6/27/2024,Candidate_2436,DevOps Engineer,10,Yes,Yes,B.Tech,211,71.47,58.89,Lack of skills,Bangalore
1/31/2024,Candidate_2437,Python Fullstack Developer,12,Yes,No,B.Tech,297,71.79,52.74,High competition,Hyderabad
1/12/2024,Candidate_2438,Data Analyst,6,Yes,Yes,B.Tech,287,67.27,43.43,Communication issues,Chennai
10/5/2024,Candidate_2439,DevOps Engineer,12,Yes,Yes,MCA,110,64.42,75.24,Lack of skills,Chennai
4/16/2024,Candidate_2440,Data Analyst,5,Yes,Yes,B.Tech,216,50.88,60.61,Communication issues,Bangalore
4/10/2024,Candidate_2441,Python Fullstack Developer,0,No,Yes,MCA,284,62.91,41.75,Lack of skills,Bangalore
7/15/2024,Candidate_2442,Python Fullstack Developer,11,Yes,Yes,M.Tech,251,43.78,45.24,No experience,Hyderabad
3/2/2024,Candidate_2443,Python Fullstack Developer,0,No,No,M.Tech,240,48.45,89.96,Lack of skills,Hyderabad
6/16/2024,Candidate_2444,Data Analyst,2,No,No,BCA,174,37.2,63.09,Lack of skills,Chennai
9/28/2024,Candidate_2445,Python Fullstack Developer,11,Yes,Yes,MCA,237,74.3,87.44,Lack of skills,Chennai
10/7/2024,Candidate_2446,Data Analyst,0,No,Yes,MCA,293,70.55,71.73,No experience,Chennai
7/20/2024,Candidate_2447,Python Fullstack Developer,3,No,No,B.Tech,216,40.72,50.24,Lack of skills,Bangalore
2/11/2024,Candidate_2448,Python Fullstack Developer,4,Yes,Yes,B.Tech,111,30.33,66.77,No experience,Bangalore
2/11/2024,Candidate_2449,Python Fullstack Developer,9,Yes,No,B.Tech,172,35.25,80.91,Lack of skills,Chennai
10/10/2024,Candidate_2450,DevOps Engineer,14,Yes,Yes,MCA,185,75.01,85.95,No experience,Bangalore
10/28/2024,Candidate_2451,Data Analyst,6,Yes,No,B.Tech,104,77.33,60.48,Lack of skills,Bangalore
5/14/2024,Candidate_2452,Data Analyst,11,Yes,No,B.Tech,204,35.7,53.28,Communication issues,Bangalore
10/28/2024,Candidate_2453,Python Fullstack Developer,1,No,Yes,B.Tech,250,45.65,88.77,No experience,Hyderabad
1/16/2024,Candidate_2454,Data Analyst,0,No,Yes,BCA,260,69.55,88.17,Communication issues,Bangalore
9/20/2024,Candidate_2455,DevOps Engineer,6,Yes,No,B.Tech,116,32.62,41.87,Lack of skills,Chennai
7/18/2024,Candidate_2456,Python Fullstack Developer,6,Yes,Yes,B.Tech,221,52.1,73.46,Lack of skills,Hyderabad
12/28/2024,Candidate_2457,DevOps Engineer,9,Yes,Yes,BCA,206,41.7,67.34,Communication issues,Hyderabad
2/7/2024,Candidate_2458,Data Analyst,5,Yes,Yes,M.Tech,218,23.96,46.77,Lack of skills,Bangalore
10/30/2024,Candidate_2459,QA Engineer,7,Yes,Yes,B.Tech,255,56.17,89.01,No experience,Bangalore
10/1/2024,Candidate_2460,Data Analyst,8,Yes,No,M.Tech,246,33.05,40.41,Communication issues,Bangalore
4/18/2024,Candidate_2461,Python Fullstack Developer,5,Yes,No,B.Tech,159,62.27,47.14,No experience,Bangalore
12/31/2024,Candidate_2462,Data Analyst,10,Yes,No,MCA,180,53.15,60.98,Communication issues,Bangalore
6/13/2024,Candidate_2463,Python Fullstack Developer,7,Yes,Yes,B.Tech,251,20.93,61.11,No experience,Chennai
5/7/2024,Candidate_2464,Python Fullstack Developer,5,Yes,No,B.Tech,157,61.17,86.68,No experience,Bangalore
10/25/2024,Candidate_2465,Python Fullstack Developer,6,Yes,No,MCA,215,65.34,65.46,No experience,Chennai
6/9/2024,Candidate_2466,Python Fullstack Developer,0,No,No,M.Tech,167,68.03,45.12,Lack of skills,Chennai
12/29/2024,Candidate_2467,AI/ML Engineer,5,Yes,No,B.Tech,176,60.17,71.69,High competition,Bangalore
